"station_id","station_name","weather_date","precipitation","snow_depth","snowfall","max_temperature","min_temperature","average_wind_speed"
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-22",0.09,0,0,70,52,3.6
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-02",0.04,0,0,60,45,2.2
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-03",0.61,0,0,56,51,6
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-04",0.01,0,0,52,48,8.7
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-05",0,0,0,57,46,8.3
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-06",0.54,0,0,54,48,7.8
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-07",0,0,0,60,48,4.5
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-08",0.16,0,0,66,49,4.7
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-09",0,0,0,72,52,5.1
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-10",0,0,0,63,50,4.9
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-11",0,0,0,76,50,2.5
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-12",0,0,0,80,56,3.4
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-17",0,0,0,64,52,3.8
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-19",0,0,0,73,54,1.3
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-20",0,0,0,76,53,4.5
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-01",0.16,0,0,51,45,4.9
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-21",0.04,0,0,66,54,3.8
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-23",0.02,0,0,78,56,2.5
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-24",0.18,0,0,73,58,2
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-25",0,0,0,88,61,4.3
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-26",0,0,0,90,69,3.6
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-27",0,0,0,87,73,3.8
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-28",0,0,0,92,71,4.5
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-29",0,0,0,87,70,4.9
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-30",1.65,0,0,82,68,3.1
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-31",0,0,0,85,71,3.1
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-13",0.25,0,0,65,57,0
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-14",0,0,0,73,56,0
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-15",0,0,0,59,46,0
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-16",0,0,0,66,43,0
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-05-18",0,0,0,68,52,0
