"station_id","station_name","weather_date","precipitation","snow_depth","snowfall","max_temperature","min_temperature","average_wind_speed"
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-01",0.5,0,0,79,69,1.8
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-02",0,0,0,81,66,6
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-03",0,0,0,75,66,6.7
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-04",0,0,0,80,65,6.7
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-05",0,0,0,84,65,7.6
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-06",0,0,0,80,71,9.6
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-07",0,0,0,85,71,6.5
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-08",0,0,0,89,71,2.7
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-09",0.22,0,0,91,75,3.8
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-10",0,0,0,90,74,4
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-11",0,0,0,83,67,5.8
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-12",0,0,0,78,62,4.3
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-13",0,0,0,83,64,4
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-14",0.56,0,0,91,67,4.9
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-15",0,0,0,74,61,4.9
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-16",0,0,0,73,61,2.7
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-17",0,0,0,77,59,3.4
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-18",0,0,0,82,70,3.6
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-19",0.68,0,0,76,69,2.5
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-20",0,0,0,82,68,2.2
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-21",0,0,0,84,68,3.8
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-22",0,0,0,86,65,2.5
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-23",0.01,0,0,87,64,1.8
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-24",0.2,0,0,71,58,5.1
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-25",0,0,0,70,54,2.9
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-26",0,0,0,74,54,4.5
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-27",0.22,0,0,74,64,3.1
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-28",0,0,0,69,56,8.1
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-29",0,0,0,64,57,11.2
"GHCND:USW00094728","NY CITY CENTRAL PARK NY US","2016-09-30",0.4,0,0,59,56,9.6
